Segment_1566|SIL/ /E/N/D_H/R_R/U/M/ /I/N/I/T_H/T_H/O_O/N/D_H/R/I/T_H/ /T_H/E_E/R_D/I/T_H/ /T_H/E_E/R_D/I/T_H/ /T_H/U_I/R/I/Y/U/M/ /V/E_X/N_N/N_N/I/L/A_A/ /E/N_D/D_H/A_E_H/N/A_I/V/U_I_I/N_N/E_E/ /SIL|SIL/ /E/N/D_H/R_R/U/M/ /I/N/I/T_H/T_H/O_O/N/D_H/R/I/T_H/ /T_H/E_E/R_D/I/T_H/ /T_H/E_E/R_D/I/T_H/ /T_H/U_I/R/I/Y/U/M/ /V/E_X/N_N/N_N/I/L/A_A/ /E/N_D/D_H/A_E_H/N/A_I/V/U_I_I/N_N/E_E/ /SIL
Segment_1567|SIL/ /M/U/Z_H/U/M/A/I/Y/A_A/X/A/ /V/I/R_D/U_I/P/P/A/T_T/T_T/A/ /O/N/D_H/R_R/A/I/ /V/I/Y/A/P/P/U_I/T_R/R/A/ /P/U_I/R/A/F/A/N_C_H/J_J/A/M/E_E/ /T_H/E_E/R_D/I/ /E_E/M/A_A/R_R/I/Y/A/D_D/U/ /SIL|SIL/ /M/U/Z_H/U/M/A/I/Y/A_A/X/A/ /V/I/R_D/U_I/P/P/A/T_T/T_T/A/ /O/N/D_H/R_R/A/I/ /V/I/Y/A/P/P/U_I/T_R/R/A/ /P/U_I/R/A/F/A/N_C_H/J_J/A/M/E_E/ /T_H/E_E/R_D/I/ /E_E/M/A_A/R_R/I/Y/A/D_D/U/ /SIL
Segment_1568|SIL/ /K/I/R_R/I/S/T_H/U/ /T_H/A_E_H/N/A/D_D/U/ /T_H/A_E_H/N/A/D_D/U/ /S/U/D_D/A_E_H/N_D/D_H/U_I/R/A/T_H/T_H/A_I/ /V/E_E/R_R/U/ /V/I/D_D/A/M/A_A/X/A/ /V/E_X/L_L/I/Y/I/R_D/U_I/X/I/R_R/A_A/R/ /SIL|SIL/ /K/I/R_R/I/S/T_H/U/ /T_H/A_E_H/N/A/D_D/U/ /T_H/A_E_H/N/A/D_D/U/ /S/U/D_D/A_E_H/N_D/D_H/U_I/R/A/T_H/T_H/A_I/ /V/E_E/R_R/U/ /V/I/D_D/A/M/A_A/X/A/ /V/E_X/L_L/I/Y/I/R_D/U_I/X/I/R_R/A_A/R/ /SIL
Segment_1569|SIL/ /E/Z_H/U/T_H/T_H/A_E_H/N/ /O/R/U/V/A_E_H/N/ /V/A_E_H/N_D/D_H/U/ /P/O_O/D_D/A/X/A_E_H/R/E_E/ /N/I_I/R/ /E/N_G/G/E_E/ /P/O_O/N/A_A/L/U/M/ /U/M/M/A_I/P/ /P/I/N/B/A/T_R/R/I/ /V/A_E_H/R/U/V/E_E/N/ /E/N/D_H/R_R/A_A/N/ /SIL|SIL/ /E/Z_H/U/T_H/T_H/A_E_H/N/ /O/R/U/V/A_E_H/N/ /V/A_E_H/N_D/D_H/U/ /P/O_O/D_D/A/X/A_E_H/R/E_E/ /N/I_I/R/ /E/N_G/G/E_E/ /P/O_O/N/A_A/L/U/M/ /U/M/M/A_I/P/ /P/I/N/B/A/T_R/R/I/ /V/A_E_H/R/U/V/E_E/N/ /E/N/D_H/R_R/A_A/N/ /SIL
Segment_1570|SIL/ /A/D_D/A/R_R/K/U_I/ /I/Y/E_E/S/U/ /N_D/A_E_H/R/I/X/A/L_L/U/K/K/U_I/K/ /K/U_I/Z_H/I/X/A/L_L/U/M/ /A_A/X/A_A/Y/A/T_H/T_H/U/P/ /P/A/R_R/A/V/A_I/X/A/L_L/U/K/K/U_I/K/ /K/U_U/R_D/U_I/X/A/L_L/U/M/ /U/N_N/D/U/ /SIL|SIL/ /A/D_D/A/R_R/K/U_I/ /I/Y/E_E/S/U/ /N_D/A_E_H/R/I/X/A/L_L/U/K/K/U_I/K/ /K/U_I/Z_H/I/X/A/L_L/U/M/ /A_A/X/A_A/Y/A/T_H/T_H/U/P/ /P/A/R_R/A/V/A_I/X/A/L_L/U/K/K/U_I/K/ /K/U_U/R_D/U_I/X/A/L_L/U/M/ /U/N_N/D/U/ /SIL
Segment_1571|SIL/ /M/A_E_H/N/U/S/A/X/U/M/A_A/R/A_E_H/N/U/K/K/O_O/ /T_H/A_E_H/L/A/I/ /S/A_A/Y/K/K/A/ /I/R_D/A/M/I/L/L/A/I/ /E/N/D_H/R_R/A_A/R/ /SIL|SIL/ /M/A_E_H/N/U/S/A/X/U/M/A_A/R/A_E_H/N/U/K/K/O_O/ /T_H/A_E_H/L/A/I/ /S/A_A/Y/K/K/A/ /I/R_D/A/M/I/L/L/A/I/ /E/N/D_H/R_R/A_A/R/ /SIL
Segment_1572|SIL/ /E/N_G/G/U/M/ /N_D/I/R_R/A_I/Y/U/M/ /T_H/A_E_H/N/M/A/I/Y/I/N/A_A/L/ /P/A_E_H/R/A/V/E_X/L_L/I/Y/I/L/ /U/L/A/V/U_I/M/ /K/I/R_R/I/S/T_H/U/V/A_I/ /SIL|SIL/ /E/N_G/G/U/M/ /N_D/I/R_R/A_I/Y/U/M/ /T_H/A_E_H/N/M/A/I/Y/I/N/A_A/L/ /P/A_E_H/R/A/V/E_X/L_L/I/Y/I/L/ /U/L/A/V/U_I/M/ /K/I/R_R/I/S/T_H/U/V/A_I/ /SIL
Segment_1573|SIL/ /E/N_G/G/U/M/ /N_D/I/R_R/A_I/N_D/D_H/U/ɭ/ɭ/A/ /P/A_E_H/R/A/M/B/O/R/U/L_L/I/L/ /A_E_H/N/D_H/R/I/ /V/E_E/R_R/U/ /E/N_G/G/U/ /P/I/N/ /T_H/O/R_D/A_E_H/R/A/ /M/U/R_D/I/Y/U/M/ /SIL|SIL/ /E/N_G/G/U/M/ /N_D/I/R_R/A_I/N_D/D_H/U/ɭ/ɭ/A/ /P/A_E_H/R/A/M/B/O/R/U/L_L/I/L/ /A_E_H/N/D_H/R/I/ /V/E_E/R_R/U/ /E/N_G/G/U/ /P/I/N/ /T_H/O/R_D/A_E_H/R/A/ /M/U/R_D/I/Y/U/M/ /SIL
Segment_1574|SIL/ /K/U_I/R/U/S/N_N/A_E_H/N/ /R/A_A/M/A_E_H/N/ /P/U_I/T_H/T_H/A_E_H/R/ /P/A/D_D/A/N_C_H/A_E_H/L/I/ /A_A/X/I/Y/O_O/R/ /P/A_A/R/A/D_D/A/T_H/T_H/I/N/ /T_H/O/N/M/A_I/Y/A_A/N/A/ /A/V/A/D_D/A_A/R/A/N_G/G/A/ɭ/ /SIL|SIL/ /K/U_I/R/U/S/N_N/A_E_H/N/ /R/A_A/M/A_E_H/N/ /P/U_I/T_H/T_H/A_E_H/R/ /P/A/D_D/A/N_C_H/A_E_H/L/I/ /A_A/X/I/Y/O_O/R/ /P/A_A/R/A/D_D/A/T_H/T_H/I/N/ /T_H/O/N/M/A_I/Y/A_A/N/A/ /A/V/A/D_D/A_A/R/A/N_G/G/A/ɭ/ /SIL
Segment_1575|SIL/ /T_H/E/N/N/I/N_D/D_H/I/Y/A/ /A/V/A/D_D/A_A/R/A/M/A_A/N/A/ /A/X/A/T_H/T_H/I/Y/A_E_H/R/A_I/P/ /P/A/T_R/T_R/I/ /M/I/X/U/N/D_H/A/ /A/L_L/A/V/I/L/ /T_H/A/M/U_I/Z_H/I/L/ /K/A/V/I/D_D/A_I/ /I/L/A/K/K/I/Y/A/M/ /U/R/U/V/A_A/X/I/ /U/L_L/L_L/A/D_D/U/ /SIL|SIL/ /T_H/E/N/N/I/N_D/D_H/I/Y/A/ /A/V/A/D_D/A_A/R/A/M/A_A/N/A/ /A/X/A/T_H/T_H/I/Y/A_E_H/R/A_I/P/ /P/A/T_R/T_R/I/ /M/I/X/U/N/D_H/A/ /A/L_L/A/V/I/L/ /T_H/A/M/U_I/Z_H/I/L/ /K/A/V/I/D_D/A_I/ /I/L/A/K/K/I/Y/A/M/ /U/R/U/V/A_A/X/I/ /U/L_L/L_L/A/D_D/U/ /SIL
Segment_1576|SIL/ /A/V/A_E_H/R/ /K/I/R_R/I/S/T_H/U/V/A/ /S/A/X/A_A/P/T_H/A/T_H/T_H/I/R_R/K/U_I/ /M/U/N/N/U/M/ /P/I/N/N/U/M/A_A/X/I/Y/A/ /N_D/U_U/T_R/R/A_A/N_N/D/U/X/A/L_L/I/L/ /A/N/E_E/X/A/ /A/R_R/P/U_I/D_D/A/N_G/G/A/L_L/A_I/ /N_D/I/X/A/Z_H/T_H/T_H/I/Y/U/ɭ/ɭ/A_A/R/ /SIL|SIL/ /A/V/A_E_H/R/ /K/I/R_R/I/S/T_H/U/V/A/ /S/A/X/A_A/P/T_H/A/T_H/T_H/I/R_R/K/U_I/ /M/U/N/N/U/M/ /P/I/N/N/U/M/A_A/X/I/Y/A/ /N_D/U_U/T_R/R/A_A/N_N/D/U/X/A/L_L/I/L/ /A/N/E_E/X/A/ /A/R_R/P/U_I/D_D/A/N_G/G/A/L_L/A_I/ /N_D/I/X/A/Z_H/T_H/T_H/I/Y/U/ɭ/ɭ/A_A/R/ /SIL
Segment_1577|SIL/ /M/E_E/L/U/M/ /I/N/D_H/R/U/V/A_E_H/R/A_I/ /A/V/A_E_H/R/ /S/T_H/U_U/L/A/ /U/R/U/V/A/T_H/T_H/U/R_D/A_E_H/N/ /U_I/R/U/N/D_H/U/ /V/A_E_H/R/U/V/A/D_D/A_A/X/A/P/ /P/U_I/X/A/Z_H/A/P/P/A/R_D/U_I/X/I/R_R/A_A/R/ /SIL|SIL/ /M/E_E/L/U/M/ /I/N/D_H/R/U/V/A_E_H/R/A_I/ /A/V/A_E_H/R/ /S/T_H/U_U/L/A/ /U/R/U/V/A/T_H/T_H/U/R_D/A_E_H/N/ /U_I/R/U/N/D_H/U/ /V/A_E_H/R/U/V/A/D_D/A_A/X/A/P/ /P/U_I/X/A/Z_H/A/P/P/A/R_D/U_I/X/I/R_R/A_A/R/ /SIL
Segment_1578|SIL/ /P/A_A/R/A/D_D/A/T_H/T_H/I/L/ /P/A_A/F/A_A/D_Z/I/Y/I/N/ /N_D/O_O/K/K/A/M/ /SIL|SIL/ /P/A_A/R/A/D_D/A/T_H/T_H/I/L/ /P/A_A/F/A_A/D_Z/I/Y/I/N/ /N_D/O_O/K/K/A/M/ /SIL
Segment_1579|SIL/ /T_H/I_I/R/K/K/A/D_D/A_E_H/R/I/S/I/X/A/L_L/U/K/K/U_I/ /A/V/A_E_H/R/K/A/L_L/U/R_D/A_I/Y/A/ /S/I/R_R/A/P/P/U_I/K/ /K/A_A/R/I/Y/A/N_G/G/A/L_L/A_I/ /N_D/A/R_D/A/T_H/T_H/A/ /U/D_D/A/V/U_I/V/A/D_D/A_A/X/U/M/ /SIL|SIL/ /T_H/I_I/R/K/K/A/D_D/A_E_H/R/I/S/I/X/A/L_L/U/K/K/U_I/ /A/V/A_E_H/R/K/A/L_L/U/R_D/A_I/Y/A/ /S/I/R_R/A/P/P/U_I/K/ /K/A_A/R/I/Y/A/N_G/G/A/L_L/A_I/ /N_D/A/R_D/A/T_H/T_H/A/ /U/D_D/A/V/U_I/V/A/D_D/A_A/X/U/M/ /SIL
Segment_1580|SIL/ /E/N/A/V/E_E/ /A/V/A_E_H/R/ /S/A/M/A_E_H/Y/A_E_H/N_D/U_U/L/K/A/L_L/I/L/ /V/A/X/A_I/P/P/A/R_D/U_I/T_H/T_H/I/Y/U/ɭ/ɭ/A/ /M/A/X/A_A/V/A/D_D/A_A/R/A/M/ /E/N/D_H/R_R/A/ /P/U_I/R/I/V/I/R_R/K/U_I/P/ /P/O/R/U/N_D/D_H/I/Y/A/V/A_E_H/R/A_A/X/I/R_R/A_A/R/ /SIL|SIL/ /E/N/A/V/E_E/ /A/V/A_E_H/R/ /S/A/M/A_E_H/Y/A_E_H/N_D/U_U/L/K/A/L_L/I/L/ /V/A/X/A_I/P/P/A/R_D/U_I/T_H/T_H/I/Y/U/ɭ/ɭ/A/ /M/A/X/A_A/V/A/D_D/A_A/R/A/M/ /E/N/D_H/R_R/A/ /P/U_I/R/I/V/I/R_R/K/U_I/P/ /P/O/R/U/N_D/D_H/I/Y/A/V/A_E_H/R/A_A/X/I/R_R/A_A/R/ /SIL
Segment_1581|SIL/ /S/A_E_H/N/N/I/Y/A_A/S/A/ /P/A_E_H/R/A/M/B/A_E_H/R/A_I/Y/A_I/T_H/ /T_H/U_I/R/U/T_H/T_H/I/Y/A/M/A_I/T_H/T_H/A/ /A_A/D_D/I/S/A/N_G/G/A_E_H/R/A_E_H/R/U/K/K/U_I/M/ /SIL|SIL/ /S/A_E_H/N/N/I/Y/A_A/S/A/ /P/A_E_H/R/A/M/B/A_E_H/R/A_I/Y/A_I/T_H/ /T_H/U_I/R/U/T_H/T_H/I/Y/A/M/A_I/T_H/T_H/A/ /A_A/D_D/I/S/A/N_G/G/A_E_H/R/A_E_H/R/U/K/K/U_I/M/ /SIL
Segment_1582|SIL/ /P/U_I/X/A/Z_H/P/E/T_R/R/A/ /M/A/T_H/T_H/I/Y/A/ /K/A_A/L/A/ /M/A/X/A_A/N/A_A/N/A/ /K/A/F/U_I_I/R/U/K/K/U_I/M/ /P/A_A/F/A_A/D_Z/I/ /Y/O_O/X/A/ /T_H/I_I/T_T/C_H/A_I/Y/A_I/ /A/L_L/I/T_H/T_H/A/D_D/A_A/X/A/K/ /K/U_U/R_R/I/Y/U/L_L/L_L/A_A/R/ /SIL|SIL/ /P/U_I/X/A/Z_H/P/E/T_R/R/A/ /M/A/T_H/T_H/I/Y/A/ /K/A_A/L/A/ /M/A/X/A_A/N/A_A/N/A/ /K/A/F/U_I_I/R/U/K/K/U_I/M/ /P/A_A/F/A_A/D_Z/I/ /Y/O_O/X/A/ /T_H/I_I/T_T/C_H/A_I/Y/A_I/ /A/L_L/I/T_H/T_H/A/D_D/A_A/X/A/K/ /K/U_U/R_R/I/Y/U/L_L/L_L/A_A/R/ /SIL
Segment_1583|SIL/ /N_D/A/M/A/K/K/U_I/T_H/ /T_H/E/R/I/N/D_H/A/ /V/A_E_H/R/A/I/Y/I/L/ /K/U_I/R/I/Y/A_A/ /K/A_E_H/L/A_I/Y/A_I/ /M/A/R_R/U/M/A_E_H/L/A_E_H/R/C_H/C_H/I/ /P/E/R_R/A/C_H/ /S/E/Y/T_H/A/ /L/A_A/H/U_I/R/I/ /M/A/X/A_A/S/A_E_H/Y/A_E_H/R/ /SIL|SIL/ /N_D/A/M/A/K/K/U_I/T_H/ /T_H/E/R/I/N/D_H/A/ /V/A_E_H/R/A/I/Y/I/L/ /K/U_I/R/I/Y/A_A/ /K/A_E_H/L/A_I/Y/A_I/ /M/A/R_R/U/M/A_E_H/L/A_E_H/R/C_H/C_H/I/ /P/E/R_R/A/C_H/ /S/E/Y/T_H/A/ /L/A_A/H/U_I/R/I/ /M/A/X/A_A/S/A_E_H/Y/A_E_H/R/ /SIL
Segment_1584|SIL/ /P/A_A/F/A_A/D_Z/I/Y/I/N/ /P/A/T_H/T_H/O/N/B/A/D_D/A_A/M/ /N/U_U/T_R/T_R/A_A/N_N/D/I/N/ /M/U/K/K/I/Y/A/ /S/U_I_I/R_D/A_E_H/R/A_A/V/A_A/R/ /SIL|SIL/ /P/A_A/F/A_A/D_Z/I/Y/I/N/ /P/A/T_H/T_H/O/N/B/A/D_D/A_A/M/ /N/U_U/T_R/T_R/A_A/N_N/D/I/N/ /M/U/K/K/I/Y/A/ /S/U_I_I/R_D/A_E_H/R/A_A/V/A_A/R/ /SIL
Segment_1585|SIL/ /P/A_A/F/A_A/D_Z/I/ /K/I/R_R/I/S/T_H/U/V/U_I/R_D/A_E_H/N/ /E/N/D_H/R_R/U/M/ /T_H/O/R_D/A_E_H/R/P/U_I/ɭ/ɭ/A/V/A_E_H/R/ /SIL|SIL/ /P/A_A/F/A_A/D_Z/I/ /K/I/R_R/I/S/T_H/U/V/U_I/R_D/A_E_H/N/ /E/N/D_H/R_R/U/M/ /T_H/O/R_D/A_E_H/R/P/U_I/ɭ/ɭ/A/V/A_E_H/R/ /SIL
Segment_1586|SIL/ /A/V/A_E_H/R/K/A/L_L/U_I/R/U/V/A_E_H/R/U/M/ /S/E_E/R/N/D_H/U/ /M/I_I/T_T/P/A/L_L/I/K/K/U_I/M/ /E_X/N_N/N_N/A/ /A/D_D/I/R/V/U_I/X/A/L_L/A_I/ /A_E_H/N/U/P/P/I/Y/A/ /V/A/N_N/N_N/A/M/ /U/ɭ/ɭ/A_E_H/N/A_E_H/R/ /SIL|SIL/ /A/V/A_E_H/R/K/A/L_L/U_I/R/U/V/A_E_H/R/U/M/ /S/E_E/R/N/D_H/U/ /M/I_I/T_T/P/A/L_L/I/K/K/U_I/M/ /E_X/N_N/N_N/A/ /A/D_D/I/R/V/U_I/X/A/L_L/A_I/ /A_E_H/N/U/P/P/I/Y/A/ /V/A/N_N/N_N/A/M/ /U/ɭ/ɭ/A_E_H/N/A_E_H/R/ /SIL
Segment_1587|SIL/ /M/E_E/L/U/M/ /I/N/D_H/A/ /Y/U/X/A/T_H/T_H/I/R_R/K/A_A/N/A/ /M/U/K/T_H/I/Y/A/L_L/I/K/K/U_I/M/ /A_A/N/M/I_I/X/A/ /Y/U/K/T_H/I/Y/A_I/Y/U/M/ /T_H/I/T_T/T_T/A/M/I/T_T/T_T/U/ɭ/ɭ/A_A/R/K/A/ɭ/ /SIL|SIL/ /M/E_E/L/U/M/ /I/N/D_H/A/ /Y/U/X/A/T_H/T_H/I/R_R/K/A_A/N/A/ /M/U/K/T_H/I/Y/A/L_L/I/K/K/U_I/M/ /A_A/N/M/I_I/X/A/ /Y/U/K/T_H/I/Y/A_I/Y/U/M/ /T_H/I/T_T/T_T/A/M/I/T_T/T_T/U/ɭ/ɭ/A_A/R/K/A/ɭ/ /SIL
Segment_1588|SIL/ /U/R_D/A_E_H/L/U/R_D/A_E_H/N/ /O/R/U/V/A_E_H/R/U/M/ /U/R_D/A_E_H/L/I/N/D_H/R/I/ /O/R/U/V/A_E_H/R/U/M/A_A/X/A/ /P/U_U/R/A/N_N/A/ /A_E_H/N/U/F/U_U/D_D/I/ /P/E/T_R/T_R/A/ /I/V/V/U_I/R/U/ /K/U_I/R/U/M/A_A/R/K/A/L_L/I/N/ /P/A/N_N/I/Y/A_A/N/A/D_D/U/ /SIL|SIL/ /U/R_D/A_E_H/L/U/R_D/A_E_H/N/ /O/R/U/V/A_E_H/R/U/M/ /U/R_D/A_E_H/L/I/N/D_H/R/I/ /O/R/U/V/A_E_H/R/U/M/A_A/X/A/ /P/U_U/R/A/N_N/A/ /A_E_H/N/U/F/U_U/D_D/I/ /P/E/T_R/T_R/A/ /I/V/V/U_I/R/U/ /K/U_I/R/U/M/A_A/R/K/A/L_L/I/N/ /P/A/N_N/I/Y/A_A/N/A/D_D/U/ /SIL
Segment_1589|SIL/ /Y/U/T_H/T_H/A/N_G/G/A/ɭ/ /I/N/A/T_H/ /T_H/U/V/E_E/S/A/M/ /M/A/D_D/A/ /U/T_T/P/U_I/R/I/V/U_I/X/A/ɭ/ /E/R_R/I/N_D/D_H/A/V/A_E_H/N/A_I/Y/E_E/ /T_H/U_I/R/U/M/B/A/T_H/ /T_H/A_A/K/K/U_I/M/ /SIL|SIL/ /Y/U/T_H/T_H/A/N_G/G/A/ɭ/ /I/N/A/T_H/ /T_H/U/V/E_E/S/A/M/ /M/A/D_D/A/ /U/T_T/P/U_I/R/I/V/U_I/X/A/ɭ/ /E/R_R/I/N_D/D_H/A/V/A_E_H/N/A_I/Y/E_E/ /T_H/U_I/R/U/M/B/A/T_H/ /T_H/A_A/K/K/U_I/M/ /SIL
Segment_1590|SIL/ /L/O_O/X/A_A/Y/A/D_D/A/T_H/ /T_H/I_I/M/A_I/X/A/ɭ/ /A_A/X/I/Y/A/V/A/T_R/R/A_I/T_H/ /T_H/A/V/I/R/P/P/A/D_D/A/R_R/K/A_A/X/A/ /U/L/A/X/A/ /N_D/A_A/R_D/U_I/X/A/L_L/A_I/ /U_U/K/K/U_I/V/I/T_H/T_H/A_E_H/L/A_A/X/U/M/ /SIL|SIL/ /L/O_O/X/A_A/Y/A/D_D/A/T_H/ /T_H/I_I/M/A_I/X/A/ɭ/ /A_A/X/I/Y/A/V/A/T_R/R/A_I/T_H/ /T_H/A/V/I/R/P/P/A/D_D/A/R_R/K/A_A/X/A/ /U/L/A/X/A/ /N_D/A_A/R_D/U_I/X/A/L_L/A_I/ /U_U/K/K/U_I/V/I/T_H/T_H/A_E_H/L/A_A/X/U/M/ /SIL
Segment_1591|SIL/ /P/A_A/F/A_A/D_Z/I/ /N/A/V/I_I/N/A/ /K/A_A/L/A/T_H/T_H/I/N/ /P/O_O/K/K/A_I/ /SIL|SIL/ /P/A_A/F/A_A/D_Z/I/ /N/A/V/I_I/N/A/ /K/A_A/L/A/T_H/T_H/I/N/ /P/O_O/K/K/A_I/ /SIL
Segment_1592|SIL/ /M/U/K/K/I/Y/A/M/A_A/X/A/ /M/E_E/L/A/I/ /N_D/A_A/X/A_E_H/R/I/X/A/T_H/T_H/I/N/ /S/E/L/V/A_A/K/K/A_I/Y/U/M/ /S/I/K/K/A_E_H/L/K/A/L_L/A_I/Y/U/M/ /N/A_E_H/N/G/U/ /A/R_R/I/N_D/D_H/A/V/A_E_H/R/ /SIL|SIL/ /M/U/K/K/I/Y/A/M/A_A/X/A/ /M/E_E/L/A/I/ /N_D/A_A/X/A_E_H/R/I/X/A/T_H/T_H/I/N/ /S/E/L/V/A_A/K/K/A_I/Y/U/M/ /S/I/K/K/A_E_H/L/K/A/L_L/A_I/Y/U/M/ /N/A_E_H/N/G/U/ /A/R_R/I/N_D/D_H/A/V/A_E_H/R/ /SIL
Segment_1593|SIL/ /M/E_E/L/U/M/ /A_A/T_H/M/A/ /V/I/R_D/U_I/D_D/A_E_H/L/A_I/K/K/A_A/N/A/ /Y/O_O/X/A/T_H/T_H/A/I/ /SIL|SIL/ /M/E_E/L/U/M/ /A_A/T_H/M/A/ /V/I/R_D/U_I/D_D/A_E_H/L/A_I/K/K/A_A/N/A/ /Y/O_O/X/A/T_H/T_H/A/I/ /SIL
Segment_1594|SIL/ /M/E_E/L/A/I/ /M/A/T_R/T_R/U/M/ /K/I_I/Z_H/A/I/ /N/A_A/R_D/U_I/X/A/L_L/I/L/ /S/A/M/A/M/A_A/X/A/P/ /P/A_E_H/R/A/P/P/A/ /V/E_E_X/N_N/D/I/Y/A/ /A/V/A/S/I/Y/A/T_H/T_H/A/I/ /U/N_N/A_E_H/R/K/I/R_R/A_A/R/ /SIL|SIL/ /M/E_E/L/A/I/ /M/A/T_R/T_R/U/M/ /K/I_I/Z_H/A/I/ /N/A_A/R_D/U_I/X/A/L_L/I/L/ /S/A/M/A/M/A_A/X/A/P/ /P/A_E_H/R/A/P/P/A/ /V/E_E_X/N_N/D/I/Y/A/ /A/V/A/S/I/Y/A/T_H/T_H/A/I/ /U/N_N/A_E_H/R/K/I/R_R/A_A/R/ /SIL
Segment_1595|SIL/ /V/A_E_H/R/A_E_H/L/A_A/T_R/R/U/ /E_E/R_D/U_I/X/A/L_L/I/L/ /P/A_A/F/A_A/D_Z/I/Y/A_I/ /P/A/T_R/T_R/I/Y/A/ /K/U_I/R_R/I/P/P/U_I/X/A/ɭ/ /E/D_D/U/V/U_I/M/ /I/L/L/A/I/Y/E_E/ /E/N/B/A/D_D/U/ /SIL|SIL/ /V/A_E_H/R/A_E_H/L/A_A/T_R/R/U/ /E_E/R_D/U_I/X/A/L_L/I/L/ /P/A_A/F/A_A/D_Z/I/Y/A_I/ /P/A/T_R/T_R/I/Y/A/ /K/U_I/R_R/I/P/P/U_I/X/A/ɭ/ /E/D_D/U/V/U_I/M/ /I/L/L/A/I/Y/E_E/ /E/N/B/A/D_D/U/ /SIL
Segment_1596|SIL/ /N/A/M/M/A/I/ /A_A/C_H/C_H/A_E_H/R/I/Y/A/P/P/A/R_D/A/ /V/A/I/K/K/A/ /V/E_E_X/N_N/D/I/Y/A/D_D/I/L/L/A_I/ /SIL|SIL/ /N/A/M/M/A/I/ /A_A/C_H/C_H/A_E_H/R/I/Y/A/P/P/A/R_D/A/ /V/A/I/K/K/A/ /V/E_E_X/N_N/D/I/Y/A/D_D/I/L/L/A_I/ /SIL
Segment_1597|SIL/ /A/N/T_R/A/ /M/A/X/A_A/N/ /E/N/D_H/A/ /N_D/U_U/T_R/R/A_A/N_N/D/I/L/U/M/ /V/E_X/L_L/I/P/P/A/R_D/A_I/Y/A_A/X/A/T_H/ /T_H/E/N/B/A/T_T/T_T/A/D_D/I/L/L/A_I/ /SIL|SIL/ /A/N/T_R/A/ /M/A/X/A_A/N/ /E/N/D_H/A/ /N_D/U_U/T_R/R/A_A/N_N/D/I/L/U/M/ /V/E_X/L_L/I/P/P/A/R_D/A_I/Y/A_A/X/A/T_H/ /T_H/E/N/B/A/T_T/T_T/A/D_D/I/L/L/A_I/ /SIL
Segment_1598|SIL/ /A/V/A_E_H/R/U/R_D/A/I/Y/A/ /S/A/X/A_A/P/T_H/A/N_G/G/A/L_L/U/K/K/E_E/T_R/R/A/ /T_H/I/T_T/T_T/A/N_G/G/A/L_L/I/L/ /T_H/A/V/A/R_R/A_A/X/A/K/ /K/A/N_N/I/K/K/A/P/P/A/R_D/U_I/M/ /V/U_I/L_L/A/M/B/A_E_H/R/A/ /V/E_X/L_L/I/C_H/C_H/A/N_G/G/A/L_L/U/K/K/U_I/ /I/R_D/A/M/I/L/L/A/I/ /SIL|SIL/ /A/V/A_E_H/R/U/R_D/A/I/Y/A/ /S/A/X/A_A/P/T_H/A/N_G/G/A/L_L/U/K/K/E_E/T_R/R/A/ /T_H/I/T_T/T_T/A/N_G/G/A/L_L/I/L/ /T_H/A/V/A/R_R/A_A/X/A/K/ /K/A/N_N/I/K/K/A/P/P/A/R_D/U_I/M/ /V/U_I/L_L/A/M/B/A_E_H/R/A/ /V/E_X/L_L/I/C_H/C_H/A/N_G/G/A/L_L/U/K/K/U_I/ /I/R_D/A/M/I/L/L/A/I/ /SIL
Segment_1599|SIL/ /T_H/A_E_H/N/I/T_H/T_H/A/ /A_A/N/A_A/L/ /M/A/V/N/A/ /S/A/K/T_H/I/Y/A_A/N/A/ /P/A/R_D/A_I/P/P/A/V/A_E_H/N/A_I/P/ /P/O_O/L/A/V/E_E/ /P/A_A/F/A_A/D_Z/I/ /E_X/L_L/I/Y/A/ /M/A/R_R/A_I/V/I/L/E_E/Y/E_E/ /S/E/Y/A_E_H/L/P/A/R_D/U_I/X/I/R_R/A_A/R/ /SIL|SIL/ /T_H/A_E_H/N/I/T_H/T_H/A/ /A_A/N/A_A/L/ /M/A/V/N/A/ /S/A/K/T_H/I/Y/A_A/N/A/ /P/A/R_D/A_I/P/P/A/V/A_E_H/N/A_I/P/ /P/O_O/L/A/V/E_E/ /P/A_A/F/A_A/D_Z/I/ /E_X/L_L/I/Y/A/ /M/A/R_R/A_I/V/I/L/E_E/Y/E_E/ /S/E/Y/A_E_H/L/P/A/R_D/U_I/X/I/R_R/A_A/R/ /SIL
Segment_1600|SIL/ /K/I/R_R/I/S/T_H/U/ /M/A/T_R/T_R/U/M/ /K/U_I/R/U/S/N_N/A_E_H/N/A_I/P/ /P/O_O/N/D_H/R_R/A/ /P/E/R/I/Y/A/ /T_H/I_I/R/K/K/A/D_D/A_E_H/R/I/S/I/X/A/ɭ/ /SIL|SIL/ /K/I/R_R/I/S/T_H/U/ /M/A/T_R/T_R/U/M/ /K/U_I/R/U/S/N_N/A_E_H/N/A_I/P/ /P/O_O/N/D_H/R_R/A/ /P/E/R/I/Y/A/ /T_H/I_I/R/K/K/A/D_D/A_E_H/R/I/S/I/X/A/ɭ/ /SIL
